2.9843 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
21.4413 	EXP 	probe_image1: autoDraw = False
21.9587 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
21.9675 	DATA 	Keypress: d
21.9743 	EXP 	target_image1: autoDraw = False
21.9743 	EXP 	probe_image1: autoDraw = False
21.9743 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
21.9743 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
21.9743 	EXP 	target_image1: autoDraw = True
22.1598 	EXP 	window1: recordFrameIntervals = False
22.1747 	EXP 	target_image1: autoDraw = False
22.1748 	EXP 	window1: recordFrameIntervals = True
22.5042 	EXP 	probe_image1: autoDraw = True
22.7080 	EXP 	probe_image1: autoDraw = False
22.9940 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
23.0003 	DATA 	Keypress: s
23.0078 	EXP 	target_image1: autoDraw = False
23.0078 	EXP 	probe_image1: autoDraw = False
23.0078 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
23.0078 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
23.0078 	EXP 	target_image1: autoDraw = True
23.1932 	EXP 	window1: recordFrameIntervals = False
23.2080 	EXP 	target_image1: autoDraw = False
23.2081 	EXP 	window1: recordFrameIntervals = True
23.5242 	EXP 	probe_image1: autoDraw = True
23.7265 	EXP 	probe_image1: autoDraw = False
24.0430 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
24.0557 	DATA 	Keypress: s
24.0765 	EXP 	target_image1: autoDraw = False
24.0765 	EXP 	probe_image1: autoDraw = False
24.0765 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
24.0765 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
24.0765 	EXP 	target_image1: autoDraw = True
24.2582 	EXP 	window1: recordFrameIntervals = False
24.2766 	EXP 	window1: recordFrameIntervals = True
24.5830 	EXP 	target_image1: autoDraw = False
24.6045 	EXP 	probe_image1: autoDraw = True
24.8081 	EXP 	probe_image1: autoDraw = False
25.2438 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
25.2501 	DATA 	Keypress: d
25.2578 	EXP 	target_image1: autoDraw = False
25.2578 	EXP 	probe_image1: autoDraw = False
25.2578 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
25.2578 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
25.2578 	EXP 	target_image1: autoDraw = True
25.4415 	EXP 	window1: recordFrameIntervals = False
25.4597 	EXP 	target_image1: autoDraw = False
25.4598 	EXP 	window1: recordFrameIntervals = True
25.7876 	EXP 	probe_image1: autoDraw = True
25.9915 	EXP 	probe_image1: autoDraw = False
26.6277 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
26.6341 	DATA 	Keypress: s
26.6410 	EXP 	target_image1: autoDraw = False
26.6410 	EXP 	probe_image1: autoDraw = False
26.6410 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
26.6410 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
26.6410 	EXP 	target_image1: autoDraw = True
26.8265 	EXP 	window1: recordFrameIntervals = False
26.8415 	EXP 	target_image1: autoDraw = False
26.8416 	EXP 	window1: recordFrameIntervals = True
27.1576 	EXP 	probe_image1: autoDraw = True
27.3595 	EXP 	probe_image1: autoDraw = False
27.8262 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
27.8349 	DATA 	Keypress: d
27.8411 	EXP 	target_image1: autoDraw = False
27.8411 	EXP 	probe_image1: autoDraw = False
27.8411 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
27.8411 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
27.8411 	EXP 	target_image1: autoDraw = True
28.0264 	EXP 	window1: recordFrameIntervals = False
28.0413 	EXP 	target_image1: autoDraw = False
28.0414 	EXP 	window1: recordFrameIntervals = True
28.3575 	EXP 	probe_image1: autoDraw = True
28.5578 	EXP 	probe_image1: autoDraw = False
28.7937 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
28.8026 	DATA 	Keypress: s
28.8074 	EXP 	target_image1: autoDraw = False
28.8074 	EXP 	probe_image1: autoDraw = False
28.8074 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
28.8074 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
28.8074 	EXP 	target_image1: autoDraw = True
28.9932 	EXP 	window1: recordFrameIntervals = False
29.0080 	EXP 	target_image1: autoDraw = False
29.0081 	EXP 	window1: recordFrameIntervals = True
29.3243 	EXP 	probe_image1: autoDraw = True
29.5247 	EXP 	probe_image1: autoDraw = False
29.8266 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
29.8352 	DATA 	Keypress: s
29.8408 	EXP 	target_image1: autoDraw = False
29.8408 	EXP 	probe_image1: autoDraw = False
29.8408 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
29.8408 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
29.8408 	EXP 	target_image1: autoDraw = True
30.0265 	EXP 	window1: recordFrameIntervals = False
30.0413 	EXP 	target_image1: autoDraw = False
30.0415 	EXP 	window1: recordFrameIntervals = True
30.3576 	EXP 	probe_image1: autoDraw = True
30.5598 	EXP 	probe_image1: autoDraw = False
30.8262 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
30.8347 	DATA 	Keypress: s
30.8412 	EXP 	target_image1: autoDraw = False
30.8412 	EXP 	probe_image1: autoDraw = False
30.8412 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
30.8412 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
30.8412 	EXP 	target_image1: autoDraw = True
31.0265 	EXP 	window1: recordFrameIntervals = False
31.0413 	EXP 	target_image1: autoDraw = False
31.0414 	EXP 	window1: recordFrameIntervals = True
31.3576 	EXP 	probe_image1: autoDraw = True
31.5599 	EXP 	probe_image1: autoDraw = False
31.7281 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
31.7363 	DATA 	Keypress: d
31.7408 	EXP 	target_image1: autoDraw = False
31.7408 	EXP 	probe_image1: autoDraw = False
31.7408 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.7408 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.7408 	EXP 	target_image1: autoDraw = True
31.9267 	EXP 	window1: recordFrameIntervals = False
31.9415 	EXP 	target_image1: autoDraw = False
31.9417 	EXP 	window1: recordFrameIntervals = True
32.2578 	EXP 	probe_image1: autoDraw = True
32.4581 	EXP 	probe_image1: autoDraw = False
32.6110 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
32.6187 	DATA 	Keypress: d
32.6242 	EXP 	target_image1: autoDraw = False
32.6242 	EXP 	probe_image1: autoDraw = False
32.6242 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
32.6242 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
32.6242 	EXP 	target_image1: autoDraw = True
32.8098 	EXP 	window1: recordFrameIntervals = False
32.8248 	EXP 	target_image1: autoDraw = False
32.8250 	EXP 	window1: recordFrameIntervals = True
33.1409 	EXP 	probe_image1: autoDraw = True
33.3434 	EXP 	probe_image1: autoDraw = False
33.4434 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
33.4519 	DATA 	Keypress: s
33.4578 	EXP 	target_image1: autoDraw = False
33.4578 	EXP 	probe_image1: autoDraw = False
33.4578 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
33.4578 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
33.4578 	EXP 	target_image1: autoDraw = True
33.6432 	EXP 	window1: recordFrameIntervals = False
33.6581 	EXP 	target_image1: autoDraw = False
33.6582 	EXP 	window1: recordFrameIntervals = True
33.9745 	EXP 	probe_image1: autoDraw = True
34.1765 	EXP 	probe_image1: autoDraw = False
34.2784 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
34.2866 	DATA 	Keypress: d
34.2910 	EXP 	target_image1: autoDraw = False
34.2910 	EXP 	probe_image1: autoDraw = False
34.2910 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
34.2910 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
34.2910 	EXP 	target_image1: autoDraw = True
34.4773 	EXP 	window1: recordFrameIntervals = False
34.4914 	EXP 	target_image1: autoDraw = False
34.4915 	EXP 	window1: recordFrameIntervals = True
34.8078 	EXP 	probe_image1: autoDraw = True
35.0081 	EXP 	probe_image1: autoDraw = False
35.1088 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
35.1161 	DATA 	Keypress: s
35.1247 	EXP 	target_image1: autoDraw = False
35.1247 	EXP 	probe_image1: autoDraw = False
35.1247 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
35.1247 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
35.1247 	EXP 	target_image1: autoDraw = True
35.3084 	EXP 	window1: recordFrameIntervals = False
35.3264 	EXP 	target_image1: autoDraw = False
35.3266 	EXP 	window1: recordFrameIntervals = True
35.6547 	EXP 	probe_image1: autoDraw = True
35.7265 	DATA 	Keypress: s
35.8599 	EXP 	probe_image1: autoDraw = False
37.2433 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
37.2517 	DATA 	Keypress: d
37.2576 	EXP 	target_image1: autoDraw = False
37.2576 	EXP 	probe_image1: autoDraw = False
37.2576 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
37.2576 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
37.2576 	EXP 	target_image1: autoDraw = True
37.4416 	EXP 	window1: recordFrameIntervals = False
37.4598 	EXP 	target_image1: autoDraw = False
37.4599 	EXP 	window1: recordFrameIntervals = True
37.7879 	EXP 	probe_image1: autoDraw = True
37.9933 	EXP 	probe_image1: autoDraw = False
38.4451 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
38.4548 	DATA 	Keypress: d
38.4764 	EXP 	target_image1: autoDraw = False
38.4764 	EXP 	probe_image1: autoDraw = False
38.4764 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
38.4764 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
38.4764 	EXP 	target_image1: autoDraw = True
38.6600 	EXP 	window1: recordFrameIntervals = False
38.6748 	EXP 	target_image1: autoDraw = False
38.6749 	EXP 	window1: recordFrameIntervals = True
38.9910 	EXP 	probe_image1: autoDraw = True
39.1914 	EXP 	probe_image1: autoDraw = False
39.7760 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
39.7832 	DATA 	Keypress: d
39.7912 	EXP 	target_image1: autoDraw = False
39.7912 	EXP 	probe_image1: autoDraw = False
39.7912 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
39.7912 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
39.7912 	EXP 	target_image1: autoDraw = True
39.9767 	EXP 	window1: recordFrameIntervals = False
39.9914 	EXP 	target_image1: autoDraw = False
39.9915 	EXP 	window1: recordFrameIntervals = True
40.3075 	EXP 	probe_image1: autoDraw = True
40.5080 	EXP 	probe_image1: autoDraw = False
41.2761 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
41.2835 	DATA 	Keypress: d
41.2912 	EXP 	target_image1: autoDraw = False
41.2912 	EXP 	probe_image1: autoDraw = False
41.2912 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
41.2912 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
41.2912 	EXP 	target_image1: autoDraw = True
41.4745 	EXP 	window1: recordFrameIntervals = False
41.4931 	EXP 	target_image1: autoDraw = False
41.4932 	EXP 	window1: recordFrameIntervals = True
41.8213 	EXP 	probe_image1: autoDraw = True
42.0250 	EXP 	probe_image1: autoDraw = False
42.4258 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
42.4342 	DATA 	Keypress: d
42.4414 	EXP 	target_image1: autoDraw = False
42.4414 	EXP 	probe_image1: autoDraw = False
42.4414 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
42.4414 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
42.4414 	EXP 	target_image1: autoDraw = True
42.6264 	EXP 	window1: recordFrameIntervals = False
42.6416 	EXP 	target_image1: autoDraw = False
42.6418 	EXP 	window1: recordFrameIntervals = True
42.9578 	EXP 	probe_image1: autoDraw = True
43.1583 	EXP 	probe_image1: autoDraw = False
43.5274 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
43.5342 	DATA 	Keypress: s
43.5412 	EXP 	target_image1: autoDraw = False
43.5412 	EXP 	probe_image1: autoDraw = False
43.5412 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
43.5412 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
43.5412 	EXP 	target_image1: autoDraw = True
43.7268 	EXP 	window1: recordFrameIntervals = False
43.7416 	EXP 	target_image1: autoDraw = False
43.7417 	EXP 	window1: recordFrameIntervals = True
44.0578 	EXP 	probe_image1: autoDraw = True
44.2583 	EXP 	probe_image1: autoDraw = False
44.5785 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
44.5868 	DATA 	Keypress: s
44.5915 	EXP 	target_image1: autoDraw = False
44.5915 	EXP 	probe_image1: autoDraw = False
44.5915 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
44.5915 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
44.5915 	EXP 	target_image1: autoDraw = True
44.7767 	EXP 	window1: recordFrameIntervals = False
44.7916 	EXP 	target_image1: autoDraw = False
44.7917 	EXP 	window1: recordFrameIntervals = True
45.1078 	EXP 	probe_image1: autoDraw = True
45.3082 	EXP 	probe_image1: autoDraw = False
45.4656 	DATA 	Keypress: s
45.4748 	EXP 	target_image1: autoDraw = False
45.4748 	EXP 	probe_image1: autoDraw = False
45.4748 	EXP 	haus_instructions: autoDraw = True
47.0621 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
47.0624 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
47.0628 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
47.0821 	DATA 	Keypress: space
47.0914 	EXP 	haus_instructions: autoDraw = False
47.0914 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
47.0914 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
47.0914 	EXP 	target_image2: autoDraw = True
47.2766 	EXP 	window1: recordFrameIntervals = False
47.2914 	EXP 	target_image2: autoDraw = False
47.2915 	EXP 	window1: recordFrameIntervals = True
47.6076 	EXP 	probe_image2: autoDraw = True
47.8080 	EXP 	probe_image2: autoDraw = False
48.0107 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
48.0176 	DATA 	Keypress: s
48.0246 	EXP 	target_image2: autoDraw = False
48.0246 	EXP 	probe_image2: autoDraw = False
48.0246 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
