4.4630 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
53.9205 	EXP 	target_image2: autoDraw = True
54.1229 	EXP 	target_image2: autoDraw = False
54.1230 	EXP 	window1: recordFrameIntervals = False
54.1409 	EXP 	window1: recordFrameIntervals = True
54.4546 	EXP 	probe_image2: autoDraw = True
54.6562 	EXP 	probe_image2: autoDraw = False
55.5723 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
55.5835 	DATA 	Keypress: d
55.5878 	EXP 	target_image2: autoDraw = False
55.5878 	EXP 	probe_image2: autoDraw = False
55.5878 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
55.5878 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
55.5878 	EXP 	target_image2: autoDraw = True
55.7881 	EXP 	target_image2: autoDraw = False
55.7883 	EXP 	window1: recordFrameIntervals = False
55.8064 	EXP 	window1: recordFrameIntervals = True
56.1342 	EXP 	probe_image2: autoDraw = True
56.3379 	EXP 	probe_image2: autoDraw = False
57.1739 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
57.1802 	DATA 	Keypress: d
57.1880 	EXP 	target_image2: autoDraw = False
57.1880 	EXP 	probe_image2: autoDraw = False
57.1880 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
57.1880 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
57.1880 	EXP 	target_image2: autoDraw = True
57.3714 	EXP 	window1: recordFrameIntervals = False
57.3898 	EXP 	target_image2: autoDraw = False
57.3900 	EXP 	window1: recordFrameIntervals = True
57.7177 	EXP 	probe_image2: autoDraw = True
57.9215 	EXP 	probe_image2: autoDraw = False
58.3226 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
58.3423 	DATA 	Keypress: d
58.3547 	EXP 	target_image2: autoDraw = False
58.3547 	EXP 	probe_image2: autoDraw = False
58.3547 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
58.3547 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
58.3547 	EXP 	target_image2: autoDraw = True
58.5382 	EXP 	window1: recordFrameIntervals = False
58.5565 	EXP 	target_image2: autoDraw = False
58.5566 	EXP 	window1: recordFrameIntervals = True
58.8841 	EXP 	probe_image2: autoDraw = True
59.0880 	EXP 	probe_image2: autoDraw = False
59.4571 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
59.4726 	DATA 	Keypress: d
59.4882 	EXP 	target_image2: autoDraw = False
59.4882 	EXP 	probe_image2: autoDraw = False
59.4882 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
59.4882 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
59.4882 	EXP 	target_image2: autoDraw = True
59.6733 	EXP 	window1: recordFrameIntervals = False
59.6879 	EXP 	target_image2: autoDraw = False
59.6880 	EXP 	window1: recordFrameIntervals = True
60.0043 	EXP 	probe_image2: autoDraw = True
60.2048 	EXP 	probe_image2: autoDraw = False
60.6737 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
60.6812 	DATA 	Keypress: d
60.6877 	EXP 	target_image2: autoDraw = False
60.6877 	EXP 	probe_image2: autoDraw = False
60.6877 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
60.6877 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
60.6877 	EXP 	target_image2: autoDraw = True
60.8734 	EXP 	window1: recordFrameIntervals = False
60.8882 	EXP 	target_image2: autoDraw = False
60.8883 	EXP 	window1: recordFrameIntervals = True
61.2044 	EXP 	probe_image2: autoDraw = True
61.4050 	EXP 	probe_image2: autoDraw = False
62.1418 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
62.1544 	DATA 	Keypress: d
62.1733 	EXP 	target_image2: autoDraw = False
62.1733 	EXP 	probe_image2: autoDraw = False
62.1733 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
62.1733 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
62.1733 	EXP 	target_image2: autoDraw = True
62.3547 	EXP 	window1: recordFrameIntervals = False
62.3729 	EXP 	window1: recordFrameIntervals = True
62.6798 	EXP 	target_image2: autoDraw = False
62.7012 	EXP 	probe_image2: autoDraw = True
62.9047 	EXP 	probe_image2: autoDraw = False
63.5251 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
63.5363 	DATA 	Keypress: d
63.5564 	EXP 	target_image2: autoDraw = False
63.5564 	EXP 	probe_image2: autoDraw = False
63.5564 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
63.5564 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
63.5564 	EXP 	target_image2: autoDraw = True
63.7380 	EXP 	window1: recordFrameIntervals = False
63.7566 	EXP 	window1: recordFrameIntervals = True
64.0631 	EXP 	target_image2: autoDraw = False
64.0841 	EXP 	probe_image2: autoDraw = True
64.2881 	EXP 	probe_image2: autoDraw = False
65.3090 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
65.3176 	DATA 	Keypress: d
65.3398 	EXP 	target_image2: autoDraw = False
65.3398 	EXP 	probe_image2: autoDraw = False
65.3398 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
65.3398 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
65.3398 	EXP 	target_image2: autoDraw = True
65.5235 	EXP 	window1: recordFrameIntervals = False
65.5380 	EXP 	target_image2: autoDraw = False
65.5381 	EXP 	window1: recordFrameIntervals = True
65.8546 	EXP 	probe_image2: autoDraw = True
66.0548 	EXP 	probe_image2: autoDraw = False
66.9412 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
66.9488 	DATA 	Keypress: d
66.9544 	EXP 	target_image2: autoDraw = False
66.9544 	EXP 	probe_image2: autoDraw = False
66.9544 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
66.9544 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
66.9544 	EXP 	target_image2: autoDraw = True
67.1383 	EXP 	window1: recordFrameIntervals = False
67.1562 	EXP 	target_image2: autoDraw = False
67.1563 	EXP 	window1: recordFrameIntervals = True
67.4841 	EXP 	probe_image2: autoDraw = True
67.6880 	EXP 	probe_image2: autoDraw = False
68.0071 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
68.0151 	DATA 	Keypress: s
68.0215 	EXP 	target_image2: autoDraw = False
68.0215 	EXP 	probe_image2: autoDraw = False
68.0215 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
68.0215 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
68.0215 	EXP 	target_image2: autoDraw = True
68.2065 	EXP 	window1: recordFrameIntervals = False
68.2214 	EXP 	target_image2: autoDraw = False
68.2215 	EXP 	window1: recordFrameIntervals = True
68.5377 	EXP 	probe_image2: autoDraw = True
68.7395 	EXP 	probe_image2: autoDraw = False
69.0420 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
69.0539 	DATA 	Keypress: s
69.0733 	EXP 	target_image2: autoDraw = False
69.0733 	EXP 	probe_image2: autoDraw = False
69.0733 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
69.0733 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
69.0733 	EXP 	target_image2: autoDraw = True
69.2567 	EXP 	window1: recordFrameIntervals = False
69.2716 	EXP 	target_image2: autoDraw = False
69.2718 	EXP 	window1: recordFrameIntervals = True
69.5878 	EXP 	probe_image2: autoDraw = True
69.7899 	EXP 	probe_image2: autoDraw = False
70.0580 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
70.0657 	DATA 	Keypress: s
70.0711 	EXP 	target_image2: autoDraw = False
70.0711 	EXP 	probe_image2: autoDraw = False
70.0711 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
70.0711 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
70.0711 	EXP 	target_image2: autoDraw = True
70.2566 	EXP 	window1: recordFrameIntervals = False
70.2713 	EXP 	target_image2: autoDraw = False
70.2714 	EXP 	window1: recordFrameIntervals = True
70.5879 	EXP 	probe_image2: autoDraw = True
70.7885 	EXP 	probe_image2: autoDraw = False
71.1413 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
71.1574 	DATA 	Keypress: d
71.1715 	EXP 	target_image2: autoDraw = False
71.1715 	EXP 	probe_image2: autoDraw = False
71.1715 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
71.1715 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
71.1715 	EXP 	target_image2: autoDraw = True
71.3548 	EXP 	window1: recordFrameIntervals = False
71.3733 	EXP 	target_image2: autoDraw = False
71.3735 	EXP 	window1: recordFrameIntervals = True
71.7014 	EXP 	probe_image2: autoDraw = True
71.9049 	EXP 	probe_image2: autoDraw = False
72.1417 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
72.1501 	DATA 	Keypress: s
72.1546 	EXP 	target_image2: autoDraw = False
72.1546 	EXP 	probe_image2: autoDraw = False
72.1546 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
72.1546 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
72.1546 	EXP 	target_image2: autoDraw = True
72.3398 	EXP 	window1: recordFrameIntervals = False
72.3548 	EXP 	target_image2: autoDraw = False
72.3549 	EXP 	window1: recordFrameIntervals = True
72.6711 	EXP 	probe_image2: autoDraw = True
72.8725 	EXP 	probe_image2: autoDraw = False
73.7890 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
73.7948 	DATA 	Keypress: s
73.8047 	EXP 	target_image2: autoDraw = False
73.8047 	EXP 	probe_image2: autoDraw = False
73.8047 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
73.8047 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
73.8047 	EXP 	target_image2: autoDraw = True
73.9896 	EXP 	window1: recordFrameIntervals = False
74.0042 	EXP 	target_image2: autoDraw = False
74.0043 	EXP 	window1: recordFrameIntervals = True
74.3213 	EXP 	probe_image2: autoDraw = True
74.5215 	EXP 	probe_image2: autoDraw = False
74.8095 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
74.8212 	DATA 	Keypress: d
74.8398 	EXP 	target_image2: autoDraw = False
74.8398 	EXP 	probe_image2: autoDraw = False
74.8398 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
74.8398 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
74.8398 	EXP 	target_image2: autoDraw = True
75.0235 	EXP 	window1: recordFrameIntervals = False
75.0380 	EXP 	target_image2: autoDraw = False
75.0382 	EXP 	window1: recordFrameIntervals = True
75.3545 	EXP 	probe_image2: autoDraw = True
75.5549 	EXP 	probe_image2: autoDraw = False
76.6076 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
76.6140 	DATA 	Keypress: s
76.6216 	EXP 	target_image2: autoDraw = False
76.6216 	EXP 	probe_image2: autoDraw = False
76.6216 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
76.6216 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
76.6216 	EXP 	target_image2: autoDraw = True
76.8054 	EXP 	window1: recordFrameIntervals = False
76.8234 	EXP 	target_image2: autoDraw = False
76.8235 	EXP 	window1: recordFrameIntervals = True
77.1510 	EXP 	probe_image2: autoDraw = True
77.3548 	EXP 	probe_image2: autoDraw = False
77.9242 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
77.9311 	DATA 	Keypress: d
77.9383 	EXP 	target_image2: autoDraw = False
77.9383 	EXP 	probe_image2: autoDraw = False
77.9383 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
77.9383 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
77.9383 	EXP 	target_image2: autoDraw = True
78.1233 	EXP 	window1: recordFrameIntervals = False
78.1384 	EXP 	target_image2: autoDraw = False
78.1385 	EXP 	window1: recordFrameIntervals = True
78.4548 	EXP 	probe_image2: autoDraw = True
78.6566 	EXP 	probe_image2: autoDraw = False
80.0561 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
80.0718 	DATA 	Keypress: s
80.0897 	EXP 	target_image2: autoDraw = False
80.0897 	EXP 	probe_image2: autoDraw = False
80.0897 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
80.0897 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
80.0897 	EXP 	target_image2: autoDraw = True
80.2718 	EXP 	window1: recordFrameIntervals = False
80.2903 	EXP 	window1: recordFrameIntervals = True
80.5967 	EXP 	target_image2: autoDraw = False
80.6186 	EXP 	probe_image2: autoDraw = True
80.8220 	EXP 	probe_image2: autoDraw = False
81.2250 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
81.2329 	DATA 	Keypress: d
81.2378 	EXP 	target_image2: autoDraw = False
81.2378 	EXP 	probe_image2: autoDraw = False
81.2378 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
81.2378 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
81.2378 	EXP 	target_image2: autoDraw = True
81.4233 	EXP 	window1: recordFrameIntervals = False
81.4383 	EXP 	target_image2: autoDraw = False
81.4384 	EXP 	window1: recordFrameIntervals = True
81.7548 	EXP 	probe_image2: autoDraw = True
81.9552 	EXP 	probe_image2: autoDraw = False
82.6253 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
82.6374 	DATA 	Keypress: s
82.6561 	EXP 	target_image2: autoDraw = False
82.6561 	EXP 	probe_image2: autoDraw = False
82.6561 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
82.6561 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
82.6561 	EXP 	target_image2: autoDraw = True
82.8384 	EXP 	window1: recordFrameIntervals = False
82.8567 	EXP 	window1: recordFrameIntervals = True
83.1631 	EXP 	target_image2: autoDraw = False
83.1842 	EXP 	probe_image2: autoDraw = True
83.3880 	EXP 	probe_image2: autoDraw = False
84.0240 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
84.0322 	DATA 	Keypress: d
84.0383 	EXP 	target_image2: autoDraw = False
84.0383 	EXP 	probe_image2: autoDraw = False
84.0383 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
84.0383 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
84.0383 	EXP 	target_image2: autoDraw = True
84.2235 	EXP 	window1: recordFrameIntervals = False
84.2383 	EXP 	target_image2: autoDraw = False
84.2384 	EXP 	window1: recordFrameIntervals = True
84.5549 	EXP 	probe_image2: autoDraw = True
84.7565 	EXP 	probe_image2: autoDraw = False
85.4424 	DATA 	Keypress: s
85.4552 	EXP 	target_image2: autoDraw = False
85.4552 	EXP 	probe_image2: autoDraw = False
85.4552 	EXP 	face_instructions: autoDraw = True
86.8281 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
86.8284 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
86.8288 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
86.8404 	DATA 	Keypress: space
86.8551 	EXP 	face_instructions: autoDraw = False
86.8551 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
86.8551 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
86.8551 	EXP 	target_image3: autoDraw = True
87.0387 	EXP 	window1: recordFrameIntervals = False
87.0568 	EXP 	target_image3: autoDraw = False
87.0568 	EXP 	window1: recordFrameIntervals = True
87.3851 	EXP 	probe_image3: autoDraw = True
87.5885 	EXP 	probe_image3: autoDraw = False
87.9399 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
87.9471 	DATA 	Keypress: s
87.9549 	EXP 	target_image3: autoDraw = False
87.9549 	EXP 	probe_image3: autoDraw = False
87.9549 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
87.9549 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
87.9549 	EXP 	target_image3: autoDraw = True
88.1404 	EXP 	window1: recordFrameIntervals = False
88.1554 	EXP 	target_image3: autoDraw = False
88.1555 	EXP 	window1: recordFrameIntervals = True
88.4712 	EXP 	probe_image3: autoDraw = True
88.6720 	EXP 	probe_image3: autoDraw = False
88.9585 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
88.9663 	DATA 	Keypress: d
88.9713 	EXP 	target_image3: autoDraw = False
88.9713 	EXP 	probe_image3: autoDraw = False
88.9713 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
88.9713 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
88.9713 	EXP 	target_image3: autoDraw = True
89.1572 	EXP 	window1: recordFrameIntervals = False
89.1715 	EXP 	target_image3: autoDraw = False
89.1716 	EXP 	window1: recordFrameIntervals = True
89.4881 	EXP 	probe_image3: autoDraw = True
89.6904 	EXP 	probe_image3: autoDraw = False
90.4065 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
90.4230 	DATA 	Keypress: d
90.4384 	EXP 	target_image3: autoDraw = False
90.4384 	EXP 	probe_image3: autoDraw = False
90.4384 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
90.4384 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
90.4384 	EXP 	target_image3: autoDraw = True
90.6234 	EXP 	window1: recordFrameIntervals = False
90.6383 	EXP 	target_image3: autoDraw = False
90.6384 	EXP 	window1: recordFrameIntervals = True
90.9679 	EXP 	probe_image3: autoDraw = True
91.1717 	EXP 	probe_image3: autoDraw = False
91.5257 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
91.5374 	DATA 	Keypress: s
91.5569 	EXP 	target_image3: autoDraw = False
91.5569 	EXP 	probe_image3: autoDraw = False
91.5569 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
91.5569 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
91.5569 	EXP 	target_image3: autoDraw = True
91.7387 	EXP 	window1: recordFrameIntervals = False
91.7570 	EXP 	window1: recordFrameIntervals = True
92.0633 	EXP 	target_image3: autoDraw = False
92.0849 	EXP 	probe_image3: autoDraw = True
92.2884 	EXP 	probe_image3: autoDraw = False
92.7580 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
92.7654 	DATA 	Keypress: d
92.7714 	EXP 	target_image3: autoDraw = False
92.7714 	EXP 	probe_image3: autoDraw = False
92.7714 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
92.7714 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
92.7714 	EXP 	target_image3: autoDraw = True
92.9572 	EXP 	window1: recordFrameIntervals = False
92.9716 	EXP 	target_image3: autoDraw = False
92.9717 	EXP 	window1: recordFrameIntervals = True
93.2881 	EXP 	probe_image3: autoDraw = True
93.4900 	EXP 	probe_image3: autoDraw = False
93.6258 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
93.6379 	DATA 	Keypress: d
93.6568 	EXP 	target_image3: autoDraw = False
93.6568 	EXP 	probe_image3: autoDraw = False
93.6568 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
93.6568 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
93.6568 	EXP 	target_image3: autoDraw = True
93.8399 	EXP 	window1: recordFrameIntervals = False
93.8566 	EXP 	target_image3: autoDraw = False
93.8567 	EXP 	window1: recordFrameIntervals = True
94.1714 	EXP 	probe_image3: autoDraw = True
94.3719 	EXP 	probe_image3: autoDraw = False
95.3743 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
95.3855 	DATA 	Keypress: s
95.4071 	EXP 	target_image3: autoDraw = False
95.4071 	EXP 	probe_image3: autoDraw = False
95.4071 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
95.4071 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
95.4071 	EXP 	target_image3: autoDraw = True
95.5903 	EXP 	window1: recordFrameIntervals = False
95.6053 	EXP 	target_image3: autoDraw = False
95.6054 	EXP 	window1: recordFrameIntervals = True
95.9213 	EXP 	probe_image3: autoDraw = True
96.1219 	EXP 	probe_image3: autoDraw = False
96.4732 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
96.4809 	DATA 	Keypress: d
96.4883 	EXP 	target_image3: autoDraw = False
96.4883 	EXP 	probe_image3: autoDraw = False
96.4883 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
96.4883 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
96.4883 	EXP 	target_image3: autoDraw = True
96.6721 	EXP 	window1: recordFrameIntervals = False
96.6903 	EXP 	target_image3: autoDraw = False
96.6905 	EXP 	window1: recordFrameIntervals = True
97.0179 	EXP 	probe_image3: autoDraw = True
97.2219 	EXP 	probe_image3: autoDraw = False
97.5257 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
97.5333 	DATA 	Keypress: d
97.5380 	EXP 	target_image3: autoDraw = False
97.5380 	EXP 	probe_image3: autoDraw = False
97.5380 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
97.5380 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
97.5380 	EXP 	target_image3: autoDraw = True
97.7231 	EXP 	window1: recordFrameIntervals = False
97.7386 	EXP 	target_image3: autoDraw = False
97.7387 	EXP 	window1: recordFrameIntervals = True
98.0549 	EXP 	probe_image3: autoDraw = True
98.2570 	EXP 	probe_image3: autoDraw = False
98.5903 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
98.5972 	DATA 	Keypress: d
98.6046 	EXP 	target_image3: autoDraw = False
98.6046 	EXP 	probe_image3: autoDraw = False
98.6046 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
98.6046 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
98.6046 	EXP 	target_image3: autoDraw = True
98.7249 	DATA 	Keypress: s
98.7903 	EXP 	window1: recordFrameIntervals = False
98.8052 	EXP 	target_image3: autoDraw = False
98.8054 	EXP 	window1: recordFrameIntervals = True
99.1216 	EXP 	probe_image3: autoDraw = True
99.3235 	EXP 	probe_image3: autoDraw = False
99.6590 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
99.6770 	DATA 	Keypress: d
99.6884 	EXP 	target_image3: autoDraw = False
99.6884 	EXP 	probe_image3: autoDraw = False
99.6884 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
99.6884 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
99.6884 	EXP 	target_image3: autoDraw = True
99.7581 	DATA 	Keypress: s
99.8745 	EXP 	window1: recordFrameIntervals = False
99.8886 	EXP 	target_image3: autoDraw = False
99.8888 	EXP 	window1: recordFrameIntervals = True
100.2050 	EXP 	probe_image3: autoDraw = True
100.4053 	EXP 	probe_image3: autoDraw = False
100.7586 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
100.7666 	DATA 	Keypress: s
100.7712 	EXP 	target_image3: autoDraw = False
